Row_ID,Date_ID,Customer_ID,Product_ID,ship_ID,Category_ID,City_ID,Sales,Quantity,Discount,Profit
7717,1171,SP-20620,OFF-PA-10004041,2,2,78,29.6,5,0.2,9.25
7719,428,MC-17605,TEC-AC-10001114,2,3,2,159.96,4,0.0,51.1872
7720,956,BG-11695,OFF-AR-10001615,2,2,21,59.52,3,0.0,15.4752
7723,513,JO-15550,OFF-AP-10000027,2,2,9,40.74,3,0.0,12.222
7724,229,AR-10345,FUR-CH-10003981,2,1,90,179.886,1,0.3,-2.5698
7725,477,TS-21505,OFF-AP-10003849,2,2,139,286.256,1,0.2,17.891
7728,199,JK-15640,OFF-AR-10001761,1,2,21,17.52,3,0.0,6.3072
7729,491,GA-14515,OFF-AR-10000716,2,2,237,17.856,4,0.2,4.2408
7730,182,TN-21040,TEC-AC-10002637,2,3,316,431.976,3,0.2,-75.5958
7731,487,TW-21025,FUR-CH-10003774,2,1,5,291.136,4,0.2,-25.4744
7732,65,PA-19060,OFF-EN-10000927,3,2,62,114.848,4,0.2,35.89
7733,455,JD-15790,OFF-PA-10000743,2,2,13,10.688,2,0.2,3.7408
7734,666,MN-17935,OFF-PA-10000697,1,2,25,15.232,4,0.2,5.5216
7735,175,GM-14500,OFF-AR-10004441,2,2,5,12.42,3,0.0,5.2164
7736,250,DG-13300,OFF-PA-10001870,2,2,5,19.44,3,0.0,9.3312
7737,992,JG-15160,OFF-BI-10003684,2,2,21,70.368,4,0.2,26.388
7738,404,AG-10330,OFF-AR-10001315,3,2,36,12.672,9,0.2,1.4256
7739,245,JF-15355,TEC-PH-10003589,2,3,249,89.95,5,0.0,43.176
7740,871,SC-20680,OFF-PA-10001609,2,2,9,6.58,2,0.0,3.0268
7742,496,CM-11935,TEC-PH-10003095,1,3,94,35.12,2,0.2,13.17
7743,648,KT-16480,OFF-PA-10001639,2,2,2,25.92,4,0.0,12.4416
7744,26,CP-12340,OFF-BI-10002003,2,2,417,7.96,2,0.0,3.7412
7747,546,EK-13795,TEC-AC-10004761,2,3,23,25.488,2,0.2,4.779
7748,70,CW-11905,OFF-FA-10003472,1,2,86,7.56,6,0.0,0.3024
7749,652,KH-16510,FUR-FU-10003464,2,1,82,60.84,3,0.0,19.4688
7754,672,AB-10600,FUR-FU-10001546,3,1,109,17.088,2,0.2,1.068
7755,379,AH-10075,OFF-AR-10001919,1,2,39,3.008,2,0.2,0.3384
7756,701,CK-12595,OFF-PA-10002558,2,2,36,268.24,7,0.2,93.884
7758,38,SP-20620,TEC-PH-10003988,1,3,199,43.6,4,0.0,12.208
7760,1057,JP-15460,OFF-PA-10003072,2,2,13,15.552,3,0.2,5.4432
7761,776,BG-11035,OFF-PA-10003641,2,2,27,42.208,2,0.2,13.7176
7762,734,CC-12550,OFF-PA-10003729,3,2,244,10.368,2,0.2,3.6288
7763,986,SL-20155,OFF-AR-10003251,3,2,128,2.224,1,0.2,0.556
7764,302,FO-14305,OFF-EN-10003286,2,2,39,74.52,9,0.0,35.0244
7765,801,BB-11545,OFF-AR-10004078,4,2,30,17.52,3,0.0,5.256
7768,252,DO-13435,OFF-AR-10002053,3,2,33,7.152,3,0.2,0.7152
7769,105,LB-16735,OFF-PA-10003651,2,2,316,26.72,5,0.2,9.352
7770,1147,TS-21205,TEC-PH-10002885,4,3,170,1039.728,2,0.2,90.9762
7772,881,CS-12505,OFF-BI-10000545,2,2,153,456.588,2,0.7,-304.392
7775,1172,SP-20920,OFF-EN-10001509,3,2,9,6.12,3,0.0,2.8764
7776,422,CD-12790,OFF-AP-10001366,2,2,430,10.98,1,0.0,2.9646
7780,724,RF-19840,OFF-AP-10001271,2,2,270,203.92,4,0.0,55.0584
7782,936,FO-14305,OFF-BI-10002706,2,2,23,8.568,3,0.8,-14.5656
7783,254,ER-13855,OFF-ST-10003442,1,2,36,45.248,2,0.2,3.9592
7786,503,PB-19150,OFF-LA-10002762,2,2,21,25.06,2,0.0,11.7782
7787,624,LW-17215,OFF-BI-10000279,3,2,23,2.89,1,0.8,-4.7685
7791,20,FG-14260,OFF-BI-10001132,4,2,11,4.842,3,0.7,-3.3894
7792,1054,BP-11050,OFF-BI-10002012,2,2,23,1.8,5,0.8,-2.88
7793,386,SP-20860,TEC-AC-10001383,3,3,62,39.984,2,0.2,-1.4994
7794,295,JD-15895,OFF-PA-10002036,1,2,99,32.4,5,0.0,15.876
7796,984,FM-14380,TEC-PH-10000526,2,3,113,307.168,4,0.2,30.7168
7797,653,MP-17965,OFF-BI-10001078,2,2,210,26.9,5,0.0,13.181
7798,668,HR-14830,OFF-EN-10004483,3,2,21,47.01,3,0.0,22.0947
7801,702,BW-11065,OFF-ST-10002756,2,2,11,324.744,3,0.2,-77.1267
7802,977,MS-17710,FUR-FU-10002813,1,1,202,40.48,2,0.0,14.5728
7803,357,SJ-20125,OFF-LA-10003714,2,2,48,12.0,4,0.2,4.2
7808,1134,VS-21820,OFF-BI-10004236,2,2,254,30.828,7,0.7,-24.6624
7811,1173,DK-13090,OFF-PA-10000791,3,2,184,4.77,1,0.0,2.1465
7815,110,MG-17680,FUR-BO-10004834,3,1,2,1497.666,2,0.15,140.9568
7817,147,DP-13390,OFF-AR-10002240,1,2,227,113.22,3,0.0,29.4372
7820,795,CJ-12010,OFF-FA-10000611,2,2,9,11.84,8,0.0,5.6832
7821,166,CW-11905,OFF-ST-10000036,1,2,396,592.74,6,0.0,160.0398
7822,147,GW-14605,OFF-ST-10004950,1,2,26,111.672,9,0.2,6.9795
7823,86,PP-18955,OFF-AR-10003770,2,2,47,8.64,3,0.0,2.5056
7825,1174,PW-19030,FUR-CH-10002439,2,1,2,232.88,5,0.2,17.466
7826,302,PW-19030,FUR-CH-10004218,2,1,411,90.882,1,0.1,15.147
7827,1108,CY-12745,TEC-PH-10004042,2,3,23,508.768,4,0.2,38.1576
7829,33,BW-11110,FUR-CH-10002017,2,1,71,63.936,3,0.2,6.3936
7833,195,MB-18085,TEC-PH-10001552,2,3,13,19.136,2,0.2,1.9136
7834,1175,CR-12820,OFF-AR-10004757,2,2,488,13.12,5,0.2,2.132
7835,657,EB-14110,FUR-TA-10002530,1,1,2,241.568,2,0.2,-15.098
7837,12,SH-19975,FUR-CH-10004289,2,1,5,307.136,4,0.2,-11.5176
7840,1176,CV-12295,OFF-EN-10001509,2,2,97,6.12,3,0.0,2.8764
7842,19,AT-10735,OFF-AP-10002892,2,2,21,45.96,2,0.0,13.788
7843,987,AG-10390,OFF-BI-10003638,1,2,82,58.05,3,0.0,26.703
7845,246,GM-14500,FUR-TA-10001676,2,1,344,124.404,4,0.3,-21.3264
7846,874,JK-15205,OFF-PA-10001125,2,2,82,154.9,5,0.0,69.705
7848,535,DW-13540,FUR-FU-10004053,2,1,13,16.192,2,0.6,-6.8816
7849,440,AS-10090,OFF-ST-10000321,2,2,219,18.936,3,0.2,-3.7872
7852,337,TS-21205,OFF-PA-10000143,2,2,23,8.448,2,0.2,2.9568
7854,707,SM-20320,OFF-PA-10001526,2,2,2,9.96,2,0.0,4.8804
7855,226,BH-11710,OFF-AP-10004540,2,2,414,320.64,4,0.0,89.7792
7857,992,LW-16825,OFF-BI-10004233,3,2,21,25.584,2,0.2,8.9544
7861,580,JA-15970,OFF-BI-10002353,2,2,192,18.528,4,0.7,-12.352
7862,88,KA-16525,TEC-AC-10003038,2,3,5,17.9,2,0.0,3.401
7864,1177,TG-21310,OFF-ST-10002743,1,2,124,272.736,3,0.2,-64.7748
7868,84,DB-13360,OFF-PA-10000357,1,2,289,166.44,3,0.0,79.8912
7869,1022,LS-17245,OFF-PA-10000575,2,2,2,13.38,2,0.0,6.1548
7870,445,MO-17950,TEC-AC-10002167,2,3,109,24.0,2,0.2,-2.7
7871,145,CA-11965,OFF-EN-10004459,2,2,81,24.448,4,0.2,8.8624
7872,339,DB-12910,OFF-LA-10002271,2,2,454,6.16,2,0.0,2.9568
7876,428,DK-12835,OFF-PA-10002036,2,2,33,31.104,6,0.2,11.2752
7878,899,EB-14170,OFF-LA-10001641,2,2,36,5.04,2,0.2,1.764
7879,896,DR-12940,FUR-FU-10003806,1,1,35,242.176,4,0.6,-302.72
7880,403,JS-15685,FUR-TA-10003392,2,1,11,337.176,2,0.4,-118.0116
7881,734,LC-16870,OFF-AR-10003856,1,2,378,13.344,6,0.2,1.0008
7889,765,JP-15520,OFF-PA-10000019,2,2,499,32.4,5,0.0,15.552
7890,591,TS-21655,OFF-AR-10003811,2,2,116,19.89,9,0.0,5.3703
7894,283,NM-18445,OFF-BI-10002412,2,2,21,13.92,3,0.2,4.35
7895,548,EH-14125,OFF-BI-10002852,2,2,321,82.4,5,0.0,40.376
7898,802,DC-12850,OFF-AP-10001563,2,2,27,272.048,7,0.2,30.6054
7905,209,DO-13645,OFF-PA-10001357,2,2,13,76.64,2,0.2,26.824
7906,52,LS-16975,OFF-EN-10001415,2,2,62,4.464,1,0.2,1.674
7908,679,RW-19630,OFF-AP-10003849,3,2,9,715.64,2,0.0,178.91
7909,275,RD-19720,FUR-TA-10004147,2,1,500,268.704,3,0.2,6.7176
7913,236,RB-19570,FUR-FU-10001602,1,1,491,30.344,2,0.6,-31.8612
7914,326,JE-15715,OFF-ST-10003996,3,2,139,25.696,2,0.2,1.9272
7915,46,SR-20740,TEC-MA-10003673,2,3,21,3404.5,5,0.0,1668.205
7917,312,PO-19195,FUR-CH-10002880,2,1,11,344.372,4,0.3,-93.4724
7918,507,JK-16120,OFF-AR-10000380,1,2,165,30.384,1,0.2,3.798
7919,433,JP-16135,OFF-BI-10002706,1,2,71,22.848,2,0.2,7.4256
7920,175,Dp-13240,OFF-ST-10000943,2,2,417,38.62,2,0.0,10.8136
7922,677,JB-16000,OFF-BI-10002026,2,2,30,174.3,3,0.0,81.921
7923,241,PP-18955,TEC-PH-10000526,2,3,390,383.96,5,0.2,38.396
7925,572,RF-19840,OFF-BI-10002309,3,2,25,22.32,4,0.0,10.7136
7927,225,KH-16330,TEC-AC-10003433,1,3,21,2.97,3,0.0,1.3365
7930,800,EM-14200,FUR-TA-10004767,3,1,62,298.116,6,0.3,-4.2588
7931,869,DK-12835,OFF-AR-10001955,1,2,21,59.52,3,0.0,17.856
7932,692,MC-17425,FUR-CH-10004886,2,1,33,230.28,3,0.2,23.028
7934,629,RW-19540,OFF-EN-10003134,2,2,72,23.36,2,0.0,11.68
7941,882,DS-13180,FUR-CH-10001146,3,1,71,81.424,2,0.2,-9.1602
7943,53,GA-14725,OFF-BI-10003684,2,2,62,39.582,9,0.8,-59.373
7948,72,SC-20380,OFF-FA-10004395,2,2,237,18.84,5,0.2,-3.5325
7952,902,KD-16345,OFF-BI-10003196,2,2,21,5.984,2,0.2,2.244
7954,470,KH-16330,OFF-ST-10000636,2,2,360,66.96,4,0.0,2.6784
7956,361,GG-14650,FUR-CH-10001190,2,1,456,435.168,4,0.2,-59.8356
7962,551,JS-15685,OFF-ST-10002301,1,2,389,81.36,5,0.2,-19.323
7967,391,BP-11095,OFF-PA-10000380,2,2,2,33.36,4,0.0,16.68
7968,1155,CC-12610,FUR-BO-10001567,3,1,61,90.882,3,0.7,-190.8522
7971,748,SP-20860,TEC-PH-10003580,2,3,11,519.792,4,0.4,-112.6216
7978,1178,JK-15625,TEC-PH-10002680,2,3,26,659.97,3,0.0,197.991
7980,375,CC-12100,OFF-BI-10001249,2,2,2,5.104,1,0.2,1.6588
7981,1179,DP-13000,OFF-PA-10000174,2,2,13,16.448,2,0.2,5.5512
7982,1076,SF-20065,OFF-AP-10004532,3,2,501,81.92,4,0.0,22.1184
7984,203,EH-13765,OFF-FA-10002975,1,2,23,15.12,5,0.2,4.914
7986,438,DN-13690,OFF-BI-10004967,3,2,5,8.32,5,0.2,2.808
7987,1180,PJ-19015,TEC-PH-10003589,1,3,86,89.95,5,0.0,43.176
7988,828,MA-17560,OFF-LA-10002945,2,2,502,25.2,4,0.0,11.592
7992,403,VM-21835,OFF-BI-10002082,3,2,173,39.936,4,0.7,-26.624
7994,312,MM-18055,OFF-BI-10001982,1,2,35,4.896,3,0.7,-3.4272
7997,132,CR-12580,TEC-AC-10004469,3,3,71,199.75,5,0.0,87.89
7999,417,BS-11365,FUR-FU-10001852,3,1,5,12.18,7,0.0,3.8976
8001,627,RD-19585,TEC-PH-10003885,2,3,363,263.96,4,0.0,76.5484
8002,295,KD-16270,TEC-AC-10002926,3,3,2,299.94,6,0.0,128.9742
8004,588,AA-10645,TEC-PH-10004434,3,3,91,271.9,2,0.0,78.851
8007,877,MC-18100,OFF-FA-10001883,2,2,127,93.36,12,0.0,0.9336
8008,972,AA-10645,OFF-ST-10002756,2,2,269,541.24,4,0.0,5.4124
8011,461,QJ-19255,OFF-PA-10003641,1,2,11,126.624,6,0.2,41.1528
8012,782,JM-16195,TEC-PH-10002070,3,3,35,125.944,7,0.2,15.743
8013,1126,TB-21625,OFF-BI-10004519,4,2,21,663.92,5,0.2,207.475
8017,340,NF-18595,FUR-FU-10002501,3,1,153,60.672,6,0.2,12.8928
8019,161,BF-11020,TEC-PH-10001700,1,3,495,52.792,1,0.2,4.6193
8020,808,NP-18670,OFF-AP-10001962,3,2,286,83.9,10,0.0,20.975
8022,609,HM-14860,OFF-AP-10000124,2,2,62,4.992,3,0.8,-12.9792
8026,861,DM-13525,FUR-FU-10000277,1,1,21,210.68,2,0.0,50.5632
8030,147,JF-15565,TEC-AC-10002323,2,3,53,106.08,6,0.2,-9.282
8031,676,NM-18520,FUR-FU-10004270,2,1,113,23.076,3,0.6,-10.9611
8033,608,MV-17485,OFF-PA-10001019,3,2,13,47.952,3,0.2,16.1838
8037,1181,AG-10270,OFF-BI-10001308,3,2,105,37.68,6,0.0,16.956
8038,815,BF-11275,OFF-AP-10003278,2,2,39,41.91,3,0.0,10.8966
8039,160,JC-15775,FUR-BO-10003966,1,1,2,435.999,3,0.15,5.1294
8040,170,CM-11815,FUR-CH-10004698,1,1,5,388.704,6,0.2,38.8704
8043,825,PV-18985,TEC-AC-10001772,2,3,472,63.88,4,0.0,24.9132
8045,175,DO-13645,OFF-BI-10002794,1,2,289,295.056,9,0.2,106.9578
8046,873,HA-14905,OFF-AP-10001005,2,2,21,393.25,5,0.0,129.7725
8047,272,SH-20395,OFF-BI-10000201,1,2,192,2.214,3,0.7,-1.476
8048,132,JM-16195,OFF-PA-10003673,1,2,41,16.272,3,0.2,5.2884
8049,894,DK-13225,OFF-AP-10000938,2,2,21,706.86,7,0.0,197.9208
8050,467,CM-12715,OFF-BI-10003274,2,2,11,5.97,5,0.7,-4.577
8053,686,BF-10975,OFF-AR-10004999,1,2,21,17.94,3,0.0,4.485
8054,394,SF-20965,OFF-BI-10004094,2,2,11,2.655,1,0.7,-1.8585
8055,834,CB-12025,OFF-ST-10001490,2,2,2,892.35,5,0.0,267.705
8061,1181,TC-20980,OFF-PA-10001970,2,2,86,61.4,5,0.0,28.858
8063,77,LW-17215,TEC-PH-10000586,3,3,31,263.96,4,0.0,71.2692
8068,1182,NS-18640,TEC-AC-10002567,2,3,9,239.97,3,0.0,86.3892
8070,314,JM-15250,OFF-ST-10002743,2,2,115,454.56,5,0.2,-107.958
8077,537,RF-19345,FUR-FU-10000794,2,1,503,27.42,3,0.0,9.3228
8080,441,CA-12055,OFF-BI-10001524,2,2,21,134.272,8,0.2,46.9952
8081,662,KH-16690,OFF-LA-10001474,2,2,25,146.544,6,0.2,47.6268
8086,201,LC-16960,FUR-FU-10000246,2,1,82,61.1,5,0.0,18.33
8087,1045,JL-15130,OFF-AP-10000252,2,2,41,28.08,3,0.2,5.265
8088,321,DM-12955,OFF-AR-10002375,1,2,421,10.496,4,0.2,1.1808
8089,848,MV-18190,OFF-BI-10003719,2,2,273,39.92,2,0.2,12.974
8090,976,NS-18640,OFF-AP-10001492,3,2,249,77.58,9,0.0,20.1708
8091,1035,AS-10630,OFF-ST-10000532,2,2,5,269.36,7,0.0,70.0336
8092,895,MT-17815,OFF-LA-10001613,2,2,9,5.76,2,0.0,2.8224
8093,1183,SR-20425,OFF-AR-10002818,1,2,21,109.9,5,0.0,32.97
8094,944,DK-13375,FUR-FU-10001940,1,1,5,23.88,3,0.0,10.5072
8098,116,SV-20935,OFF-ST-10003058,2,2,306,118.25,5,0.0,34.2925
8100,612,RH-19510,TEC-AC-10003038,3,3,2,26.85,3,0.0,5.1015
8102,1184,SB-20185,OFF-LA-10004484,2,2,2,8.26,2,0.0,3.7996
8106,922,CR-12820,FUR-BO-10001601,3,1,13,89.0664,1,0.32,-17.0274
8109,166,EG-13900,FUR-CH-10003396,2,1,11,215.544,4,0.3,-58.5048
8110,551,RD-19930,OFF-EN-10002592,2,2,23,55.584,6,0.2,20.844
8112,49,JM-15865,FUR-CH-10002647,1,1,288,248.43,5,0.3,-17.745
8115,621,LW-16825,OFF-AR-10004817,1,2,46,20.64,5,0.2,2.322
8116,635,RW-19540,FUR-FU-10003374,2,1,2,148.02,3,0.0,41.4456
8117,221,BG-11695,OFF-ST-10003123,4,2,496,33.29,1,0.0,7.9896
8118,160,TT-21220,OFF-PA-10000675,2,2,2,204.95,5,0.0,100.4255
8119,847,EB-13930,FUR-CH-10004997,2,1,23,526.344,4,0.3,-75.192
8120,583,LP-17080,FUR-FU-10001934,2,1,9,41.96,2,0.0,10.9096
8123,337,FP-14320,OFF-EN-10002500,2,2,11,30.672,3,0.2,9.585
8125,210,JA-15970,FUR-CH-10004860,2,1,495,161.568,2,0.2,-28.2744
8126,525,TS-21655,OFF-BI-10002049,2,2,13,2.934,3,0.8,-4.9878
8129,775,DP-13000,FUR-FU-10000222,2,1,23,64.96,5,0.6,-43.848
8130,836,JD-15895,TEC-AC-10000023,3,3,170,41.94,2,0.0,15.0984
8134,1049,GH-14485,FUR-FU-10003708,2,1,62,72.78,3,0.6,-70.9605
8135,1130,RD-19585,OFF-PA-10001970,2,2,2,36.84,3,0.0,17.3148
8137,399,CS-12490,FUR-TA-10002533,2,1,122,562.2925,7,0.45,-255.5875
8138,187,BF-11215,FUR-FU-10004091,2,1,21,56.52,9,0.0,21.4776
8139,427,NK-18490,OFF-AR-10001545,2,2,11,11.264,8,0.2,1.2672
8142,473,AZ-10750,OFF-LA-10003223,2,2,71,14.73,3,0.0,7.2177
8146,886,Co-12640,OFF-AP-10001005,2,2,409,471.9,6,0.0,155.727
8148,255,AG-10675,OFF-PA-10000249,2,2,128,49.12,4,0.0,23.0864
8149,797,EM-14140,OFF-LA-10001613,2,2,158,20.16,7,0.0,9.8784
8150,755,CA-11965,OFF-BI-10001758,3,2,504,10.68,2,0.0,5.0196
8152,721,RB-19360,OFF-ST-10001558,3,2,5,32.48,2,0.0,4.872
8155,177,RD-19720,TEC-AC-10002842,2,3,210,238.0,2,0.0,38.08
8157,964,MS-17830,FUR-TA-10002622,2,1,249,239.372,2,0.3,-23.9372
8158,741,PG-18820,TEC-AC-10002842,2,3,71,595.0,5,0.0,95.2
8159,377,KB-16240,OFF-PA-10004285,2,2,373,16.032,3,0.2,5.6112
8160,1185,RB-19465,TEC-AC-10004469,2,3,452,199.75,5,0.0,87.89
8161,595,JD-15790,FUR-CH-10001545,2,1,79,227.96,2,0.0,36.4736
8162,694,JJ-15445,OFF-AP-10002578,1,2,21,293.52,6,0.0,76.3152
8164,121,LT-17110,FUR-FU-10004909,2,1,71,96.96,6,0.0,33.936
8168,995,AH-10690,FUR-TA-10002774,2,1,9,863.128,7,0.2,-32.3673
8169,44,AB-10060,FUR-TA-10004575,2,1,5,2036.86,7,0.0,366.6348
8172,1173,FM-14380,OFF-AR-10002240,2,2,26,264.18,7,0.0,68.6868
8173,868,GH-14410,OFF-LA-10004559,2,2,2,2.88,1,0.0,1.4112
8176,806,HE-14800,OFF-PA-10003892,2,2,23,156.512,4,0.2,52.8228
8177,897,SZ-20035,OFF-ST-10002370,3,2,21,128.34,6,0.0,37.2186
8178,66,CM-12115,TEC-AC-10000474,3,3,2,474.95,5,0.0,142.485
8179,476,TG-21310,TEC-CO-10002095,2,3,97,999.98,2,0.0,449.991
8180,991,DK-12985,FUR-TA-10003469,2,1,25,277.5,4,0.5,-188.7
8181,82,SS-20410,FUR-TA-10002958,2,1,11,1252.704,8,0.4,-480.2032
8183,796,BM-11575,FUR-FU-10004973,2,1,23,22.608,3,0.6,-10.1736
8185,283,MY-17380,OFF-PA-10003641,2,2,23,63.312,3,0.2,20.5764
8186,1023,AG-10900,OFF-EN-10002621,1,2,23,7.824,1,0.2,2.934
8188,107,BW-11110,OFF-PA-10000659,2,2,21,62.82,9,0.0,29.5254
8189,653,SG-20470,OFF-PA-10001870,1,2,197,19.44,3,0.0,9.3312
8191,701,CC-12370,OFF-PA-10004735,2,2,21,38.88,6,0.0,18.6624
8193,672,LR-16915,OFF-BI-10000546,3,2,29,6.048,7,0.7,-4.2336
8196,401,DB-13120,OFF-PA-10004519,1,2,444,8.96,2,0.0,4.3904
8197,528,LP-17095,TEC-AC-10004568,2,3,290,89.568,4,0.2,-1.1196
8200,558,AF-10870,OFF-BI-10001628,2,2,23,10.43,5,0.8,-18.2525
8202,627,KD-16495,OFF-ST-10000885,4,2,21,67.15,5,0.0,16.7875
8207,33,SA-20830,FUR-TA-10000577,2,1,400,191.5155,1,0.45,-76.6062
8209,1181,BG-11035,OFF-BI-10000545,2,2,317,1369.764,6,0.7,-913.176
8211,210,DM-12955,OFF-AP-10001271,2,2,317,81.568,2,0.2,7.1372
8212,77,MC-17845,FUR-FU-10002030,2,1,62,44.46,5,0.6,-17.784
8214,12,ML-17395,OFF-BI-10001116,2,2,88,6.336,4,0.7,-4.6464
8218,462,RD-19930,OFF-FA-10002676,2,2,62,4.344,3,0.2,0.8688
8223,1087,AB-10015,OFF-ST-10000321,2,2,82,12.624,2,0.2,-2.5248
8224,1,EA-14035,OFF-PA-10000241,2,2,46,185.88,6,0.0,83.646
8226,752,SF-20065,OFF-PA-10004243,1,2,232,189.7,10,0.0,91.056
8228,958,BC-11125,FUR-FU-10000723,1,1,22,82.64,2,0.0,7.4376
8231,1186,PF-19165,OFF-AR-10004344,1,2,407,35.97,3,0.0,9.7119
8233,358,SE-20110,OFF-ST-10000675,2,2,50,169.45,5,0.0,42.3625
8235,927,CJ-12010,OFF-SU-10001212,2,2,109,3.328,2,0.2,0.416
8238,179,PT-19090,OFF-ST-10000617,4,2,109,4.768,2,0.2,-0.7748
8242,416,LH-16900,OFF-BI-10004716,2,2,21,23.744,2,0.2,8.3104
8244,1132,BW-11200,TEC-PH-10003691,2,3,9,806.336,8,0.2,50.396
8246,710,BS-11365,OFF-ST-10000991,2,2,39,344.91,3,0.0,10.3473
8247,1187,DP-13390,OFF-AP-10002439,4,2,35,70.97,5,0.8,-191.619
8249,1120,CS-12400,TEC-PH-10001795,1,3,11,743.988,2,0.4,-123.998
8250,616,MS-17365,OFF-BI-10002854,1,2,23,11.212,2,0.8,-16.818
8254,801,DK-12895,TEC-CO-10000971,2,3,5,299.99,1,0.0,89.997
8260,190,SN-20560,OFF-PA-10000357,4,2,44,368.91,9,0.0,180.7659
8263,272,TC-21475,OFF-PA-10002552,2,2,116,19.44,3,0.0,9.3312
8264,1023,AM-10705,OFF-BI-10000014,2,2,109,13.092,4,0.7,-10.0372
8265,125,AJ-10960,OFF-AP-10004136,2,2,21,122.94,3,0.0,30.735
8267,333,KH-16360,TEC-PH-10000376,2,3,19,19.98,2,0.0,5.1948
8268,289,LP-17095,FUR-TA-10003469,2,1,35,69.375,1,0.5,-47.175
8272,591,JE-15715,FUR-CH-10002331,2,1,21,2563.056,8,0.1,313.2624
8273,201,MY-18295,FUR-CH-10001802,2,1,486,387.136,4,0.2,4.8392
8274,385,FC-14245,OFF-AR-10000634,1,2,25,3.424,1,0.2,0.2996
8275,160,ND-18460,OFF-ST-10002615,2,2,146,1085.42,7,0.0,282.2092
8276,153,DB-13360,OFF-PA-10004040,2,2,81,43.056,9,0.2,15.6078
8277,823,LC-16960,OFF-BI-10003727,2,2,68,3.762,3,0.7,-2.7588
8280,300,BD-11725,OFF-ST-10003716,2,2,39,675.06,3,0.0,87.7578
8281,1188,MC-17605,OFF-EN-10002504,3,2,109,65.232,3,0.2,22.0158
8283,379,SZ-20035,TEC-MA-10004241,1,3,491,600.53,2,0.3,137.264
8287,1132,DH-13675,OFF-PA-10000295,2,2,101,31.104,6,0.2,10.8864
8293,555,LC-16885,OFF-BI-10003166,2,2,22,10.332,3,0.7,-7.5768
8294,132,JO-15145,OFF-BI-10002393,2,2,5,18.368,4,0.2,5.9696
8295,677,MT-17815,TEC-PH-10001809,2,3,21,299.9,2,0.0,74.975
8296,198,EB-13750,OFF-EN-10002600,2,2,82,26.55,9,0.0,12.744
8298,761,RS-19765,FUR-FU-10003829,2,1,36,4.928,2,0.2,0.7392
8300,518,RB-19435,OFF-AR-10001770,2,2,44,7.98,3,0.0,2.0748
8301,704,OT-18730,OFF-EN-10003296,2,2,67,180.96,2,0.0,81.432
8302,1189,GZ-14545,TEC-AC-10003870,2,3,2,1649.95,5,0.0,659.98
8304,656,NL-18310,TEC-PH-10003092,1,3,9,73.584,2,0.2,8.2782
8305,132,BG-11740,FUR-TA-10001086,2,1,330,486.368,4,0.2,36.4776
8306,1190,MT-18070,OFF-PA-10001870,2,2,252,32.4,5,0.0,15.552
8309,197,BC-11125,OFF-AR-10001419,4,2,9,37.17,9,0.0,11.151
8310,72,GW-14605,OFF-ST-10003692,2,2,13,137.352,3,0.2,8.5845
8312,795,BD-11500,FUR-FU-10002157,2,1,39,62.72,4,0.0,24.4608
8314,136,PV-18985,FUR-CH-10002126,2,1,426,512.358,3,0.3,-14.6388
8318,645,HM-14980,OFF-AR-10000422,2,2,141,1.752,1,0.2,0.1533
8320,38,EM-14065,OFF-ST-10004634,2,2,21,11.21,1,0.0,3.363
8321,901,SF-20065,OFF-AR-10003582,3,2,62,45.04,2,0.2,4.504
8322,182,SC-20380,OFF-BI-10002026,2,2,13,15.624,2,0.8,-24.9984
8323,258,ND-18370,OFF-AP-10000595,2,2,86,8.74,2,0.0,2.2724
8325,565,FC-14245,OFF-ST-10001321,3,2,147,61.68,5,0.2,5.397
8327,246,KL-16555,OFF-BI-10001890,1,2,35,2.864,4,0.8,-4.5824
8329,833,XP-21865,OFF-PA-10001357,2,2,79,143.7,3,0.0,68.976
8331,659,FP-14320,TEC-AC-10002370,2,3,21,7.88,4,0.0,2.5216
8332,1185,PS-18760,OFF-ST-10004634,3,2,505,11.21,1,0.0,3.363
8336,726,CW-11905,OFF-BI-10002082,1,2,47,299.52,9,0.0,149.76
8337,415,KH-16360,OFF-AR-10003986,2,2,82,7.7,2,0.0,3.157
8338,422,TC-20980,OFF-PA-10001243,2,2,28,23.92,4,0.0,11.7208
8340,669,YS-21880,FUR-CH-10003774,2,1,87,436.704,6,0.2,-38.2116
8341,687,CC-12220,OFF-PA-10002262,2,2,270,32.4,5,0.0,15.552
8342,532,ZD-21925,OFF-AP-10004532,3,2,2,61.44,3,0.0,16.5888
8343,881,JK-15370,OFF-ST-10001325,2,2,115,73.36,7,0.0,19.8072
8344,90,GM-14440,OFF-LA-10004544,2,2,290,59.2,5,0.2,22.2
8347,28,JW-15220,FUR-FU-10002960,2,1,105,31.4,5,0.0,13.188
8352,898,BO-11350,FUR-FU-10004245,2,1,11,32.448,2,0.2,7.3008
8357,370,XP-21865,FUR-FU-10000308,2,1,418,186.54,3,0.0,41.0388
8358,909,MM-18055,OFF-ST-10000876,2,2,121,87.08,7,0.0,24.3824
8361,460,TS-21655,OFF-AR-10001955,1,2,237,31.744,2,0.2,3.968
8365,1045,JL-15235,TEC-PH-10002624,2,3,506,751.984,2,0.2,84.5982
8366,289,SZ-20035,TEC-PH-10002275,3,3,5,604.768,4,0.2,60.4768
